iid,gender,pid,match,age,race,imprace,imprelig,from,income,date,go_out,career,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,QUE BUSCA ,Attractive1,Sincere1,Intelligent1,Fun1,Ambitious1,Has shared interests/hobbies1,DESPUES DE CITA,Decision,Attractive,Sincere,Intelligent,Fun,Ambitious,Shared Interests/Hobbies,like,prob,QUE PIENSA DE SI MISMO,attr3_2,sinc3_2,intel3_2,fun3_2,amb3_2
276,1,255,0,26,2,7,3,"New Hope, PA","80,608.00",4,1,Academia,6,2,8,9,8,9,2,3,6,9,1,4,7,6,7,2,2,QUE BUSCA ,24,16,28,14,8,10,DESPUES DE CITA,0,7,6,5,5,4,6,5,3,QUE PIENSA DE SI MISMO,7,6,8,7,8
276,1,256,0,26,2,7,3,"New Hope, PA","80,608.00",4,1,Academia,6,2,8,9,8,9,2,3,6,9,1,4,7,6,7,2,2,QUE BUSCA ,24,16,28,14,8,10,DESPUES DE CITA,1,7,8,9,7,8,8,8,7,QUE PIENSA DE SI MISMO,7,6,8,7,8
276,1,257,0,26,2,7,3,"New Hope, PA","80,608.00",4,1,Academia,6,2,8,9,8,9,2,3,6,9,1,4,7,6,7,2,2,QUE BUSCA ,24,16,28,14,8,10,DESPUES DE CITA,0,6,5,4,5,3,6,5,4,QUE PIENSA DE SI MISMO,7,6,8,7,8
276,1,258,1,26,2,7,3,"New Hope, PA","80,608.00",4,1,Academia,6,2,8,9,8,9,2,3,6,9,1,4,7,6,7,2,2,QUE BUSCA ,24,16,28,14,8,10,DESPUES DE CITA,1,6,10,9,8,8,5,7,5,QUE PIENSA DE SI MISMO,7,6,8,7,8
276,1,259,0,26,2,7,3,"New Hope, PA","80,608.00",4,1,Academia,6,2,8,9,8,9,2,3,6,9,1,4,7,6,7,2,2,QUE BUSCA ,24,16,28,14,8,10,DESPUES DE CITA,1,10,10,10,10,10,10,10,10,QUE PIENSA DE SI MISMO,7,6,8,7,8
276,1,260,1,26,2,7,3,"New Hope, PA","80,608.00",4,1,Academia,6,2,8,9,8,9,2,3,6,9,1,4,7,6,7,2,2,QUE BUSCA ,24,16,28,14,8,10,DESPUES DE CITA,1,7,7,8,7,5,6,9,10,QUE PIENSA DE SI MISMO,7,6,8,7,8
276,1,261,1,26,2,7,3,"New Hope, PA","80,608.00",4,1,Academia,6,2,8,9,8,9,2,3,6,9,1,4,7,6,7,2,2,QUE BUSCA ,24,16,28,14,8,10,DESPUES DE CITA,1,8,10,9,7,5,8,9,10,QUE PIENSA DE SI MISMO,7,6,8,7,8
276,1,262,0,26,2,7,3,"New Hope, PA","80,608.00",4,1,Academia,6,2,8,9,8,9,2,3,6,9,1,4,7,6,7,2,2,QUE BUSCA ,24,16,28,14,8,10,DESPUES DE CITA,0,5,6,7,3,6,6,6,3,QUE PIENSA DE SI MISMO,7,6,8,7,8
276,1,263,0,26,2,7,3,"New Hope, PA","80,608.00",4,1,Academia,6,2,8,9,8,9,2,3,6,9,1,4,7,6,7,2,2,QUE BUSCA ,24,16,28,14,8,10,DESPUES DE CITA,1,8,5,7,8,7,8,8,6,QUE PIENSA DE SI MISMO,7,6,8,7,8
276,1,264,0,26,2,7,3,"New Hope, PA","80,608.00",4,1,Academia,6,2,8,9,8,9,2,3,6,9,1,4,7,6,7,2,2,QUE BUSCA ,24,16,28,14,8,10,DESPUES DE CITA,1,8,9,6,8,5,7,9,8,QUE PIENSA DE SI MISMO,7,6,8,7,8
276,1,265,0,26,2,7,3,"New Hope, PA","80,608.00",4,1,Academia,6,2,8,9,8,9,2,3,6,9,1,4,7,6,7,2,2,QUE BUSCA ,24,16,28,14,8,10,DESPUES DE CITA,0,3,4,6,2,3,4,3,3,QUE PIENSA DE SI MISMO,7,6,8,7,8
276,1,266,0,26,2,7,3,"New Hope, PA","80,608.00",4,1,Academia,6,2,8,9,8,9,2,3,6,9,1,4,7,6,7,2,2,QUE BUSCA ,24,16,28,14,8,10,DESPUES DE CITA,1,9,9,6,5,4,3,7,2,QUE PIENSA DE SI MISMO,7,6,8,7,8
276,1,267,0,26,2,7,3,"New Hope, PA","80,608.00",4,1,Academia,6,2,8,9,8,9,2,3,6,9,1,4,7,6,7,2,2,QUE BUSCA ,24,16,28,14,8,10,DESPUES DE CITA,0,5,8,3,5,3,4,6,3,QUE PIENSA DE SI MISMO,7,6,8,7,8
276,1,268,1,26,2,7,3,"New Hope, PA","80,608.00",4,1,Academia,6,2,8,9,8,9,2,3,6,9,1,4,7,6,7,2,2,QUE BUSCA ,24,16,28,14,8,10,DESPUES DE CITA,1,8,9,8,8,7,7,8,6,QUE PIENSA DE SI MISMO,7,6,8,7,8
276,1,269,0,26,2,7,3,"New Hope, PA","80,608.00",4,1,Academia,6,2,8,9,8,9,2,3,6,9,1,4,7,6,7,2,2,QUE BUSCA ,24,16,28,14,8,10,DESPUES DE CITA,1,9,10,8,9,7,8,9,9,QUE PIENSA DE SI MISMO,7,6,8,7,8
276,1,270,1,26,2,7,3,"New Hope, PA","80,608.00",4,1,Academia,6,2,8,9,8,9,2,3,6,9,1,4,7,6,7,2,2,QUE BUSCA ,24,16,28,14,8,10,DESPUES DE CITA,1,7,9,8,7,5,5,7,7,QUE PIENSA DE SI MISMO,7,6,8,7,8
276,1,271,0,26,2,7,3,"New Hope, PA","80,608.00",4,1,Academia,6,2,8,9,8,9,2,3,6,9,1,4,7,6,7,2,2,QUE BUSCA ,24,16,28,14,8,10,DESPUES DE CITA,1,7,4,4,9,8,8,8,7,QUE PIENSA DE SI MISMO,7,6,8,7,8
276,1,272,0,26,2,7,3,"New Hope, PA","80,608.00",4,1,Academia,6,2,8,9,8,9,2,3,6,9,1,4,7,6,7,2,2,QUE BUSCA ,24,16,28,14,8,10,DESPUES DE CITA,0,7,6,5,6,8,6,6,3,QUE PIENSA DE SI MISMO,7,6,8,7,8
277,1,252,0,25,2,1,1,Connecticut,,7,5,Professor,10,6,10,5,8,8,10,5,3,8,2,7,8,6,6,1,2,QUE BUSCA ,60,20,0,20,0,0,DESPUES DE CITA,0,6,8,7,6,,,6,1,QUE PIENSA DE SI MISMO,4,8,8,8,5
277,1,253,0,25,2,1,1,Connecticut,,7,5,Professor,10,6,10,5,8,8,10,5,3,8,2,7,8,6,6,1,2,QUE BUSCA ,60,20,0,20,0,0,DESPUES DE CITA,0,5,7,7,5,6,,6,1,QUE PIENSA DE SI MISMO,4,8,8,8,5
277,1,254,0,25,2,1,1,Connecticut,,7,5,Professor,10,6,10,5,8,8,10,5,3,8,2,7,8,6,6,1,2,QUE BUSCA ,60,20,0,20,0,0,DESPUES DE CITA,0,6,7,7,6,,,7,2,QUE PIENSA DE SI MISMO,4,8,8,8,5
277,1,255,0,25,2,1,1,Connecticut,,7,5,Professor,10,6,10,5,8,8,10,5,3,8,2,7,8,6,6,1,2,QUE BUSCA ,60,20,0,20,0,0,DESPUES DE CITA,0,6,6,6,4,5,,6,0,QUE PIENSA DE SI MISMO,4,8,8,8,5
277,1,256,0,25,2,1,1,Connecticut,,7,5,Professor,10,6,10,5,8,8,10,5,3,8,2,7,8,6,6,1,2,QUE BUSCA ,60,20,0,20,0,0,DESPUES DE CITA,0,7,7,7,7,,,7,2,QUE PIENSA DE SI MISMO,4,8,8,8,5
277,1,257,0,25,2,1,1,Connecticut,,7,5,Professor,10,6,10,5,8,8,10,5,3,8,2,7,8,6,6,1,2,QUE BUSCA ,60,20,0,20,0,0,DESPUES DE CITA,0,7,6,6,6,,8,7,2,QUE PIENSA DE SI MISMO,4,8,8,8,5
277,1,258,1,25,2,1,1,Connecticut,,7,5,Professor,10,6,10,5,8,8,10,5,3,8,2,7,8,6,6,1,2,QUE BUSCA ,60,20,0,20,0,0,DESPUES DE CITA,1,8,7,8,8,,,8,3,QUE PIENSA DE SI MISMO,4,8,8,8,5
277,1,259,1,25,2,1,1,Connecticut,,7,5,Professor,10,6,10,5,8,8,10,5,3,8,2,7,8,6,6,1,2,QUE BUSCA ,60,20,0,20,0,0,DESPUES DE CITA,1,8,8,8,9,,,9,10,QUE PIENSA DE SI MISMO,4,8,8,8,5
277,1,260,1,25,2,1,1,Connecticut,,7,5,Professor,10,6,10,5,8,8,10,5,3,8,2,7,8,6,6,1,2,QUE BUSCA ,60,20,0,20,0,0,DESPUES DE CITA,1,7,8,8,8,,,8,10,QUE PIENSA DE SI MISMO,4,8,8,8,5
277,1,261,1,25,2,1,1,Connecticut,,7,5,Professor,10,6,10,5,8,8,10,5,3,8,2,7,8,6,6,1,2,QUE BUSCA ,60,20,0,20,0,0,DESPUES DE CITA,1,6,7,7,7,,7,7,2,QUE PIENSA DE SI MISMO,4,8,8,8,5
277,1,262,0,25,2,1,1,Connecticut,,7,5,Professor,10,6,10,5,8,8,10,5,3,8,2,7,8,6,6,1,2,QUE BUSCA ,60,20,0,20,0,0,DESPUES DE CITA,0,5,5,5,5,,,5,1,QUE PIENSA DE SI MISMO,4,8,8,8,5
277,1,263,0,25,2,1,1,Connecticut,,7,5,Professor,10,6,10,5,8,8,10,5,3,8,2,7,8,6,6,1,2,QUE BUSCA ,60,20,0,20,0,0,DESPUES DE CITA,0,6,8,7,8,,3,8,1,QUE PIENSA DE SI MISMO,4,8,8,8,5
277,1,264,0,25,2,1,1,Connecticut,,7,5,Professor,10,6,10,5,8,8,10,5,3,8,2,7,8,6,6,1,2,QUE BUSCA ,60,20,0,20,0,0,DESPUES DE CITA,0,6,6,7,7,,,6,3,QUE PIENSA DE SI MISMO,4,8,8,8,5
277,1,265,0,25,2,1,1,Connecticut,,7,5,Professor,10,6,10,5,8,8,10,5,3,8,2,7,8,6,6,1,2,QUE BUSCA ,60,20,0,20,0,0,DESPUES DE CITA,0,5,8,7,5,9,3,6,2,QUE PIENSA DE SI MISMO,4,8,8,8,5
277,1,266,0,25,2,1,1,Connecticut,,7,5,Professor,10,6,10,5,8,8,10,5,3,8,2,7,8,6,6,1,2,QUE BUSCA ,60,20,0,20,0,0,DESPUES DE CITA,0,7,7,7,7,,,6,2,QUE PIENSA DE SI MISMO,4,8,8,8,5
277,1,267,0,25,2,1,1,Connecticut,,7,5,Professor,10,6,10,5,8,8,10,5,3,8,2,7,8,6,6,1,2,QUE BUSCA ,60,20,0,20,0,0,DESPUES DE CITA,0,6,8,7,7,8,,6,1,QUE PIENSA DE SI MISMO,4,8,8,8,5
277,1,268,1,25,2,1,1,Connecticut,,7,5,Professor,10,6,10,5,8,8,10,5,3,8,2,7,8,6,6,1,2,QUE BUSCA ,60,20,0,20,0,0,DESPUES DE CITA,1,9,8,8,8,8,,8,4,QUE PIENSA DE SI MISMO,4,8,8,8,5
277,1,269,0,25,2,1,1,Connecticut,,7,5,Professor,10,6,10,5,8,8,10,5,3,8,2,7,8,6,6,1,2,QUE BUSCA ,60,20,0,20,0,0,DESPUES DE CITA,0,7,8,7,8,,2,7,2,QUE PIENSA DE SI MISMO,4,8,8,8,5
277,1,270,0,25,2,1,1,Connecticut,,7,5,Professor,10,6,10,5,8,8,10,5,3,8,2,7,8,6,6,1,2,QUE BUSCA ,60,20,0,20,0,0,DESPUES DE CITA,1,7,7,8,7,,7,7,3,QUE PIENSA DE SI MISMO,4,8,8,8,5
277,1,271,0,25,2,1,1,Connecticut,,7,5,Professor,10,6,10,5,8,8,10,5,3,8,2,7,8,6,6,1,2,QUE BUSCA ,60,20,0,20,0,0,DESPUES DE CITA,0,6,6,6,8,,,6,2,QUE PIENSA DE SI MISMO,4,8,8,8,5
277,1,272,0,25,2,1,1,Connecticut,,7,5,Professor,10,6,10,5,8,8,10,5,3,8,2,7,8,6,6,1,2,QUE BUSCA ,60,20,0,20,0,0,DESPUES DE CITA,0,7,6,6,6,,,6,0,QUE PIENSA DE SI MISMO,4,8,8,8,5
278,1,252,0,32,2,1,1,"boston, ma",,3,1,research/academia,8,1,5,9,9,9,9,5,8,9,5,7,9,9,9,5,1,QUE BUSCA ,25,15,20,25,10,5,DESPUES DE CITA,1,7,7,8,7,8,8,8,5,QUE PIENSA DE SI MISMO,9,9,9,9,9
278,1,253,0,32,2,1,1,"boston, ma",,3,1,research/academia,8,1,5,9,9,9,9,5,8,9,5,7,9,9,9,5,1,QUE BUSCA ,25,15,20,25,10,5,DESPUES DE CITA,0,5,7,7,5,8,3,5,3,QUE PIENSA DE SI MISMO,9,9,9,9,9
278,1,254,0,32,2,1,1,"boston, ma",,3,1,research/academia,8,1,5,9,9,9,9,5,8,9,5,7,9,9,9,5,1,QUE BUSCA ,25,15,20,25,10,5,DESPUES DE CITA,0,6,6,8,7,8,3,6,3,QUE PIENSA DE SI MISMO,9,9,9,9,9
278,1,255,0,32,2,1,1,"boston, ma",,3,1,research/academia,8,1,5,9,9,9,9,5,8,9,5,7,9,9,9,5,1,QUE BUSCA ,25,15,20,25,10,5,DESPUES DE CITA,0,7,6,5,5,5,2,5,3,QUE PIENSA DE SI MISMO,9,9,9,9,9
278,1,256,0,32,2,1,1,"boston, ma",,3,1,research/academia,8,1,5,9,9,9,9,5,8,9,5,7,9,9,9,5,1,QUE BUSCA ,25,15,20,25,10,5,DESPUES DE CITA,1,8,7,8,7,8,3,7,5,QUE PIENSA DE SI MISMO,9,9,9,9,9
278,1,257,0,32,2,1,1,"boston, ma",,3,1,research/academia,8,1,5,9,9,9,9,5,8,9,5,7,9,9,9,5,1,QUE BUSCA ,25,15,20,25,10,5,DESPUES DE CITA,0,5,5,5,5,5,,5,4,QUE PIENSA DE SI MISMO,9,9,9,9,9
278,1,258,0,32,2,1,1,"boston, ma",,3,1,research/academia,8,1,5,9,9,9,9,5,8,9,5,7,9,9,9,5,1,QUE BUSCA ,25,15,20,25,10,5,DESPUES DE CITA,0,5,7,7,7,7,,5,4,QUE PIENSA DE SI MISMO,9,9,9,9,9
278,1,259,0,32,2,1,1,"boston, ma",,3,1,research/academia,8,1,5,9,9,9,9,5,8,9,5,7,9,9,9,5,1,QUE BUSCA ,25,15,20,25,10,5,DESPUES DE CITA,1,6,5,5,3,5,5,8,8,QUE PIENSA DE SI MISMO,9,9,9,9,9
278,1,260,0,32,2,1,1,"boston, ma",,3,1,research/academia,8,1,5,9,9,9,9,5,8,9,5,7,9,9,9,5,1,QUE BUSCA ,25,15,20,25,10,5,DESPUES DE CITA,0,5,5,5,3,5,5,5,2,QUE PIENSA DE SI MISMO,9,9,9,9,9
278,1,261,0,32,2,1,1,"boston, ma",,3,1,research/academia,8,1,5,9,9,9,9,5,8,9,5,7,9,9,9,5,1,QUE BUSCA ,25,15,20,25,10,5,DESPUES DE CITA,0,5,5,6,5,5,2,5,3,QUE PIENSA DE SI MISMO,9,9,9,9,9
278,1,262,0,32,2,1,1,"boston, ma",,3,1,research/academia,8,1,5,9,9,9,9,5,8,9,5,7,9,9,9,5,1,QUE BUSCA ,25,15,20,25,10,5,DESPUES DE CITA,1,5,5,6,7,7,2,6,5,QUE PIENSA DE SI MISMO,9,9,9,9,9
278,1,263,0,32,2,1,1,"boston, ma",,3,1,research/academia,8,1,5,9,9,9,9,5,8,9,5,7,9,9,9,5,1,QUE BUSCA ,25,15,20,25,10,5,DESPUES DE CITA,1,8,8,8,8,8,2,8,6,QUE PIENSA DE SI MISMO,9,9,9,9,9
278,1,264,0,32,2,1,1,"boston, ma",,3,1,research/academia,8,1,5,9,9,9,9,5,8,9,5,7,9,9,9,5,1,QUE BUSCA ,25,15,20,25,10,5,DESPUES DE CITA,0,3,5,7,5,5,2,5,4,QUE PIENSA DE SI MISMO,9,9,9,9,9
278,1,265,0,32,2,1,1,"boston, ma",,3,1,research/academia,8,1,5,9,9,9,9,5,8,9,5,7,9,9,9,5,1,QUE BUSCA ,25,15,20,25,10,5,DESPUES DE CITA,0,5,5,7,5,5,8,6,5,QUE PIENSA DE SI MISMO,9,9,9,9,9
278,1,266,0,32,2,1,1,"boston, ma",,3,1,research/academia,8,1,5,9,9,9,9,5,8,9,5,7,9,9,9,5,1,QUE BUSCA ,25,15,20,25,10,5,DESPUES DE CITA,1,8,7,8,8,8,3,7,7,QUE PIENSA DE SI MISMO,9,9,9,9,9
278,1,267,0,32,2,1,1,"boston, ma",,3,1,research/academia,8,1,5,9,9,9,9,5,8,9,5,7,9,9,9,5,1,QUE BUSCA ,25,15,20,25,10,5,DESPUES DE CITA,0,8,7,6,5,5,,5,3,QUE PIENSA DE SI MISMO,9,9,9,9,9
278,1,268,0,32,2,1,1,"boston, ma",,3,1,research/academia,8,1,5,9,9,9,9,5,8,9,5,7,9,9,9,5,1,QUE BUSCA ,25,15,20,25,10,5,DESPUES DE CITA,1,7,5,7,7,7,,6,7,QUE PIENSA DE SI MISMO,9,9,9,9,9
278,1,269,0,32,2,1,1,"boston, ma",,3,1,research/academia,8,1,5,9,9,9,9,5,8,9,5,7,9,9,9,5,1,QUE BUSCA ,25,15,20,25,10,5,DESPUES DE CITA,0,5,6,8,7,9,2,5,5,QUE PIENSA DE SI MISMO,9,9,9,9,9
278,1,270,0,32,2,1,1,"boston, ma",,3,1,research/academia,8,1,5,9,9,9,9,5,8,9,5,7,9,9,9,5,1,QUE BUSCA ,25,15,20,25,10,5,DESPUES DE CITA,0,6,6,6,7,8,2,5,3,QUE PIENSA DE SI MISMO,9,9,9,9,9
278,1,271,0,32,2,1,1,"boston, ma",,3,1,research/academia,8,1,5,9,9,9,9,5,8,9,5,7,9,9,9,5,1,QUE BUSCA ,25,15,20,25,10,5,DESPUES DE CITA,0,5,5,7,5,8,2,5,4,QUE PIENSA DE SI MISMO,9,9,9,9,9
278,1,272,0,32,2,1,1,"boston, ma",,3,1,research/academia,8,1,5,9,9,9,9,5,8,9,5,7,9,9,9,5,1,QUE BUSCA ,25,15,20,25,10,5,DESPUES DE CITA,0,7,7,7,4,5,2,5,2,QUE PIENSA DE SI MISMO,9,9,9,9,9
279,1,252,0,25,2,7,1,"Las Vegas, Nevada","43,844.00",4,2,Scientist,7,1,6,5,2,3,5,3,4,9,6,3,8,1,2,1,1,QUE BUSCA ,27,15,28,10,10,10,DESPUES DE CITA,0,6.5,8,9,10,8,4,3,6,QUE PIENSA DE SI MISMO,8,7,9,5,5
279,1,253,0,25,2,7,1,"Las Vegas, Nevada","43,844.00",4,2,Scientist,7,1,6,5,2,3,5,3,4,9,6,3,8,1,2,1,1,QUE BUSCA ,27,15,28,10,10,10,DESPUES DE CITA,0,4,7,7,4,6,4,3,4,QUE PIENSA DE SI MISMO,8,7,9,5,5
279,1,254,0,25,2,7,1,"Las Vegas, Nevada","43,844.00",4,2,Scientist,7,1,6,5,2,3,5,3,4,9,6,3,8,1,2,1,1,QUE BUSCA ,27,15,28,10,10,10,DESPUES DE CITA,0,6,5,8,7,8,4,3,6,QUE PIENSA DE SI MISMO,8,7,9,5,5
279,1,255,0,25,2,7,1,"Las Vegas, Nevada","43,844.00",4,2,Scientist,7,1,6,5,2,3,5,3,4,9,6,3,8,1,2,1,1,QUE BUSCA ,27,15,28,10,10,10,DESPUES DE CITA,0,5,5,7,3,6,4,2,6,QUE PIENSA DE SI MISMO,8,7,9,5,5
279,1,256,1,25,2,7,1,"Las Vegas, Nevada","43,844.00",4,2,Scientist,7,1,6,5,2,3,5,3,4,9,6,3,8,1,2,1,1,QUE BUSCA ,27,15,28,10,10,10,DESPUES DE CITA,1,7,7,8,6,9,6,6,6,QUE PIENSA DE SI MISMO,8,7,9,5,5
279,1,257,0,25,2,7,1,"Las Vegas, Nevada","43,844.00",4,2,Scientist,7,1,6,5,2,3,5,3,4,9,6,3,8,1,2,1,1,QUE BUSCA ,27,15,28,10,10,10,DESPUES DE CITA,0,8,8,7,7,5,4,4,4,QUE PIENSA DE SI MISMO,8,7,9,5,5
279,1,258,0,25,2,7,1,"Las Vegas, Nevada","43,844.00",4,2,Scientist,7,1,6,5,2,3,5,3,4,9,6,3,8,1,2,1,1,QUE BUSCA ,27,15,28,10,10,10,DESPUES DE CITA,0,7,6,8,7,5,4,4,3,QUE PIENSA DE SI MISMO,8,7,9,5,5
279,1,259,0,25,2,7,1,"Las Vegas, Nevada","43,844.00",4,2,Scientist,7,1,6,5,2,3,5,3,4,9,6,3,8,1,2,1,1,QUE BUSCA ,27,15,28,10,10,10,DESPUES DE CITA,0,9,1,6,3,4,2,1,1,QUE PIENSA DE SI MISMO,8,7,9,5,5
279,1,260,0,25,2,7,1,"Las Vegas, Nevada","43,844.00",4,2,Scientist,7,1,6,5,2,3,5,3,4,9,6,3,8,1,2,1,1,QUE BUSCA ,27,15,28,10,10,10,DESPUES DE CITA,1,6,7,8,8,7,5,5,3,QUE PIENSA DE SI MISMO,8,7,9,5,5
279,1,261,0,25,2,7,1,"Las Vegas, Nevada","43,844.00",4,2,Scientist,7,1,6,5,2,3,5,3,4,9,6,3,8,1,2,1,1,QUE BUSCA ,27,15,28,10,10,10,DESPUES DE CITA,0,7,8,10,9,7,8,4,1,QUE PIENSA DE SI MISMO,8,7,9,5,5
279,1,262,0,25,2,7,1,"Las Vegas, Nevada","43,844.00",4,2,Scientist,7,1,6,5,2,3,5,3,4,9,6,3,8,1,2,1,1,QUE BUSCA ,27,15,28,10,10,10,DESPUES DE CITA,0,6,8,9,3,7,4,5,3,QUE PIENSA DE SI MISMO,8,7,9,5,5
279,1,263,0,25,2,7,1,"Las Vegas, Nevada","43,844.00",4,2,Scientist,7,1,6,5,2,3,5,3,4,9,6,3,8,1,2,1,1,QUE BUSCA ,27,15,28,10,10,10,DESPUES DE CITA,0,8,8,8,9,6,4,8,4,QUE PIENSA DE SI MISMO,8,7,9,5,5
279,1,264,1,25,2,7,1,"Las Vegas, Nevada","43,844.00",4,2,Scientist,7,1,6,5,2,3,5,3,4,9,6,3,8,1,2,1,1,QUE BUSCA ,27,15,28,10,10,10,DESPUES DE CITA,1,7,7,9,7,6,6,6,5,QUE PIENSA DE SI MISMO,8,7,9,5,5
279,1,265,0,25,2,7,1,"Las Vegas, Nevada","43,844.00",4,2,Scientist,7,1,6,5,2,3,5,3,4,9,6,3,8,1,2,1,1,QUE BUSCA ,27,15,28,10,10,10,DESPUES DE CITA,0,6,7,9,3,4,3,6,4,QUE PIENSA DE SI MISMO,8,7,9,5,5
279,1,266,0,25,2,7,1,"Las Vegas, Nevada","43,844.00",4,2,Scientist,7,1,6,5,2,3,5,3,4,9,6,3,8,1,2,1,1,QUE BUSCA ,27,15,28,10,10,10,DESPUES DE CITA,1,8,7,8,7,7,4,6.5,6.5,QUE PIENSA DE SI MISMO,8,7,9,5,5
279,1,267,0,25,2,7,1,"Las Vegas, Nevada","43,844.00",4,2,Scientist,7,1,6,5,2,3,5,3,4,9,6,3,8,1,2,1,1,QUE BUSCA ,27,15,28,10,10,10,DESPUES DE CITA,0,6,7,8,4,5,4,4,6,QUE PIENSA DE SI MISMO,8,7,9,5,5
279,1,268,1,25,2,7,1,"Las Vegas, Nevada","43,844.00",4,2,Scientist,7,1,6,5,2,3,5,3,4,9,6,3,8,1,2,1,1,QUE BUSCA ,27,15,28,10,10,10,DESPUES DE CITA,1,8,9,9,8,9,6,8,8,QUE PIENSA DE SI MISMO,8,7,9,5,5
279,1,269,1,25,2,7,1,"Las Vegas, Nevada","43,844.00",4,2,Scientist,7,1,6,5,2,3,5,3,4,9,6,3,8,1,2,1,1,QUE BUSCA ,27,15,28,10,10,10,DESPUES DE CITA,1,8,7,9,8,9,4,6,3,QUE PIENSA DE SI MISMO,8,7,9,5,5
279,1,270,1,25,2,7,1,"Las Vegas, Nevada","43,844.00",4,2,Scientist,7,1,6,5,2,3,5,3,4,9,6,3,8,1,2,1,1,QUE BUSCA ,27,15,28,10,10,10,DESPUES DE CITA,1,7,8,9,8,7,4,5,5,QUE PIENSA DE SI MISMO,8,7,9,5,5
279,1,271,0,25,2,7,1,"Las Vegas, Nevada","43,844.00",4,2,Scientist,7,1,6,5,2,3,5,3,4,9,6,3,8,1,2,1,1,QUE BUSCA ,27,15,28,10,10,10,DESPUES DE CITA,0,9,7,6,4,6,3,4,5,QUE PIENSA DE SI MISMO,8,7,9,5,5
279,1,272,0,25,2,7,1,"Las Vegas, Nevada","43,844.00",4,2,Scientist,7,1,6,5,2,3,5,3,4,9,6,3,8,1,2,1,1,QUE BUSCA ,27,15,28,10,10,10,DESPUES DE CITA,0,7,9,5,7,6,5,7,3,QUE PIENSA DE SI MISMO,8,7,9,5,5
280,1,252,0,25,2,2,1,Budapest,,6,2,Scientist,8,1,5,5,6,5,5,4,2,10,2,7,10,7,8,2,2,QUE BUSCA ,25,20,30,15,5,5,DESPUES DE CITA,0,7,8,7,7,8,5,5,2,QUE PIENSA DE SI MISMO,,,,,
280,1,253,0,25,2,2,1,Budapest,,6,2,Scientist,8,1,5,5,6,5,5,4,2,10,2,7,10,7,8,2,2,QUE BUSCA ,25,20,30,15,5,5,DESPUES DE CITA,0,2,7,7,3,7,2,4,4,QUE PIENSA DE SI MISMO,,,,,
280,1,254,0,25,2,2,1,Budapest,,6,2,Scientist,8,1,5,5,6,5,5,4,2,10,2,7,10,7,8,2,2,QUE BUSCA ,25,20,30,15,5,5,DESPUES DE CITA,0,3,7,8,6,6,6,3,1,QUE PIENSA DE SI MISMO,,,,,
280,1,255,0,25,2,2,1,Budapest,,6,2,Scientist,8,1,5,5,6,5,5,4,2,10,2,7,10,7,8,2,2,QUE BUSCA ,25,20,30,15,5,5,DESPUES DE CITA,1,8,7,8,5,6,7,6,2,QUE PIENSA DE SI MISMO,,,,,
280,1,256,0,25,2,2,1,Budapest,,6,2,Scientist,8,1,5,5,6,5,5,4,2,10,2,7,10,7,8,2,2,QUE BUSCA ,25,20,30,15,5,5,DESPUES DE CITA,1,7,8,8,7,7,6,7,3,QUE PIENSA DE SI MISMO,,,,,
280,1,257,0,25,2,2,1,Budapest,,6,2,Scientist,8,1,5,5,6,5,5,4,2,10,2,7,10,7,8,2,2,QUE BUSCA ,25,20,30,15,5,5,DESPUES DE CITA,0,6,6,6,6,5,7,5,2,QUE PIENSA DE SI MISMO,,,,,
280,1,258,1,25,2,2,1,Budapest,,6,2,Scientist,8,1,5,5,6,5,5,4,2,10,2,7,10,7,8,2,2,QUE BUSCA ,25,20,30,15,5,5,DESPUES DE CITA,1,8,8,8,9,6,6,9,3,QUE PIENSA DE SI MISMO,,,,,
280,1,259,0,25,2,2,1,Budapest,,6,2,Scientist,8,1,5,5,6,5,5,4,2,10,2,7,10,7,8,2,2,QUE BUSCA ,25,20,30,15,5,5,DESPUES DE CITA,0,7,7,9,7,8,6,6,2,QUE PIENSA DE SI MISMO,,,,,
280,1,260,1,25,2,2,1,Budapest,,6,2,Scientist,8,1,5,5,6,5,5,4,2,10,2,7,10,7,8,2,2,QUE BUSCA ,25,20,30,15,5,5,DESPUES DE CITA,1,7,7,8,7,8,7,7,5,QUE PIENSA DE SI MISMO,,,,,
280,1,261,1,25,2,2,1,Budapest,,6,2,Scientist,8,1,5,5,6,5,5,4,2,10,2,7,10,7,8,2,2,QUE BUSCA ,25,20,30,15,5,5,DESPUES DE CITA,1,7,7,8,7,7,7,7,3,QUE PIENSA DE SI MISMO,,,,,
280,1,262,0,25,2,2,1,Budapest,,6,2,Scientist,8,1,5,5,6,5,5,4,2,10,2,7,10,7,8,2,2,QUE BUSCA ,25,20,30,15,5,5,DESPUES DE CITA,0,3,7,7,5,7,4,4,5,QUE PIENSA DE SI MISMO,,,,,
280,1,263,0,25,2,2,1,Budapest,,6,2,Scientist,8,1,5,5,6,5,5,4,2,10,2,7,10,7,8,2,2,QUE BUSCA ,25,20,30,15,5,5,DESPUES DE CITA,1,6,7,8,8,7,5,7,3,QUE PIENSA DE SI MISMO,,,,,
